H,actions_per_policy_call,condition,config_sha256,control_frequency_hz,env_steps,environment_metadata_sha256,episode_index,episode_seconds,episode_seed,flow_steps,inference_fingerprint,initial_observation_sha256,initial_state_sha256,initial_xml_comparison_sha256,initial_xml_sha256,paired_catalog,paired_catalog_identity_sha256,policy_calls,policy_query_seconds,prediction_horizon,renderer,reset_seconds,reused_record_source,seed,split,success,task_description,task_horizon,task_id,task_name,task_suite,training,video
20,19.94736842105263,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,379,085085125687f84f5949bb9000091487a69ce30cebfaf1aedad701a3621dc137,0,16.152593774721026,270010000,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,fc4e059860adacda35d5253e31469159f4643e6fcce4f8cbd0502b1cf01bf6db,cbbf2aa003a90a43e5d5564a4875d77b38f8db51c25c34d6ca5e80ef139e8ab3,932831b79f8860c042734428b8e4776b3ac7fa4acfa14b92d47825d8f6315bd7,c4e593fafefaa4cf3042c634aa92249a97df19d9c6a2521a3ca410231a5b6cbb,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,542191dbdbcc413def58922ae644c3e0b95d81e51deb8ef27ada5563bec2caca,19,1.5592334531247616,50,egl,9.662250685505569,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,True,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_000.mp4
20,20.0,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,600,dfd7d99f738d392dc89a866feae0c1a7f0a47f059608f6db0e37a40aab7591a3,1,24.77655305247754,270010001,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,c00b5ed772e5640002f9ef83bf9c5de3879aaf4dbecab9ec58bcc4df72ed32f9,2c55253ccc99235d99548c51fd766fda43e76c5dab9e7d67e9891f29c513d647,01cb6f1fa6213c2f217f8926cde2a68949d8fb85ea6807d4a08935ef388320ff,51ed3c04ab5cda319ddd74095bc461942ab02aedb775f87dc5e3fe00a990957c,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,9219df75e8ad47d9f03fe561b47c4372193df9d168476ef61fe4361dcce44260,30,2.229849422350526,50,egl,9.651769890449941,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,False,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_001.mp4
20,20.0,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,600,7baf17da8bf6f14c81311989ae2253246c793bffb96702de4bad16206e4a02cc,2,19.030935193412006,270010002,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,7686f352106479dcadbe55f1771fb0c1b00af9fbe144097cd093cc5354eb987c,8d01005056d0e78334d631061ef63f1c7904777cf9e2960c588a7aa878a3df83,bb3cd9b135066934eb88e42ad1e578991d53f6bc6ac2f962a7e4a6dfb307b54a,914cae3d1fa4f663facd9075c85964324a9223d3a27b22f7fde8a9a87763b67e,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,7bdb2d42241ff4a88a1bb7ae046b359b72782f51cf93a241e4182bee513140c3,30,2.1285059144720435,50,egl,8.266063000075519,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,False,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_002.mp4
20,20.0,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,600,d55ec3196b527a14bd485d21f626f63a8e31f6fc86e81d2b1df4d054f229f2d5,3,24.220129059627652,270010003,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,7aefd754622563e11aa9e85dace42871b9081f375669f6c42b758935f29a45dc,982f5414a106925d5f21f7f6d75775c7cbb1a819321623ed0f61889d29369cec,89b8cf74c7f819f1834ea9ac93daa4a374ab69fe58592e5d544758eb748597b3,7853374e71f5157bce77508b6dfe7a1de6844290333ff6edd4c7d6a470c56cd7,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,28088c78d62b3db71b3ffda887b232c6a780486cb7581d6be3126a4a373b7d19,30,2.177679910324514,50,egl,12.23597570322454,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,False,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_003.mp4
20,20.0,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,600,92d7989edfaf4ae5c18cd20f68f9f7b4fb66be29adc8a790b8c25e32cb698e36,4,17.544134293682873,270010004,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,bd4ebd11acb0202833153d097b7281a2026ec1a7ced06cf29a407476c2292516,79a9bed1b9d01a0131b34a92445cf8cd5f2d26e067e610051ad7c4de6d332161,c2060be0266b6dd1606095d444428f02e15076153d0c77e933fb7a5ffe4d35d8,a8399ba95bb778e6da28b0ce87789bdeb55a43111bb6968f6e67ed584034b477,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,c1761ec2755e379bd5a06dbb556828afdc2a00b64d9575a159a8934fee4519d8,30,2.1474742563441396,50,egl,8.033576486632228,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,False,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_004.mp4
20,20.0,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,600,5c5c4b425a32dde8f6d04fd906825e4a19cd4e2def43efcbd9e81b1a1164b131,5,27.303418616764247,270010005,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,7c0dc53e1d4622b91c67ff354af65f86ac3e275e9e56afd1be1eb69a9caf95fb,6ba26345c97eb155d63c220cbaa6875200a1ea3a09e2fa40d6a0cc430695e09d,3c5887b7a961cdcf330979044533749236a0edfb6de8692c9adae2af524e519e,98b72b35e1c2dfa72464762ca89d2e26d8119bfc9d9e20d0557959a9957e59bc,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,fe2231bdd3b28d425896399d1eb5689084957b314b089f4a1310ca03c4073821,30,2.202585579827428,50,egl,18.771515306085348,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,False,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_005.mp4
20,19.88235294117647,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,338,3ba2398e11614be4eb1709a02055269f1e12283e4d129ea10edac84551fafa47,6,10.007544766180217,270010006,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,2b1136eb0ba659b34b261ff6f5ab34dfdcc9239bf6119d387fca98063cb6a852,5543666bb99789564c91b4a374806431c9a3560c4c670734f8260fb041fc2f84,8acba08cffe321ea3724668ccdae1fee0431946f5aca0dee14a430b5b354da8b,4d3124e07af77cea657393c64ac641a8b2e8112fa6588d087386f0f28c2de593,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,1e82ebd7c7d27f77364ccfdfe20c314978f05dc5731c625d58a71a3fada66cd4,17,1.1923047816380858,50,egl,8.360569450072944,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,True,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_006.mp4
20,20.0,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,600,67722a89182f713e988174439699a2dcc71a1f4ec52d1311eb330760c1a71bfe,7,20.964558334089816,270010007,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,39e7f4663eaed6217f1e8f9f2d0f37ccfae80d6b73bfaf3f3cab90260b2bd0fb,73c7c9ec4a377650249965a6d319c80c204c39df31d5ea290f5fbb4aad99a0d6,34e756b8967e713bebfd1172cbaa79df6e0a8b44beb663922c3cbf4866c211a4,9a271475b136eee9f2d1ee1211bcb764f3095029553176138d2bfd8b1ad6f19c,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,decd97b353e8973245193dca9d70fa4f46d37e4a9a1f421cc9c20c147cf5991b,30,2.138962358236313,50,egl,21.86042647343129,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,False,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_007.mp4
20,20.0,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,600,98bf32cfb145eddbbcbbf51a542933efcd41f436e746743cd55d7147d3ae0eb9,8,22.694434142671525,270010008,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,668e3bddbabb9c673f1508d659ea8780a2263ca7255153173ffcdc6f78c6d910,88c41e394f2f57895f4b228a183e7f7426b9ad6cb6f4252f8b887d9e3f2b109f,52f888652ed88a9457b28acafc3d8e16853f1c745711d2b52798228dd7e24034,be5c5db87616bec7e20fd6bf0aa35d4deb090a8d548667e96712e442275c5536,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,922cfdade92147386e7bee02ea043fa9408a4059d2de6ccaf35bc893b97a06b2,30,2.3717793663963675,50,egl,10.850818461738527,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,False,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_008.mp4
20,20.0,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,600,4cc067e22dddd26c5eb432a3a0b6bb96f7ac331995e612e41221159066e1f800,9,23.09575009252876,270010009,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,3cd89d505536efcfc7a95621bcb7f30b345891291a52a35bde7c46a9b4344ee3,f4cfae21125821c1f1008b8ae5a23385a052b2b8dca91459fb2970b0538002c9,7c8905cac2b48f772118b7e5dd6a2df9dff6a208baa9c41a6c8b78afc739bd85,08d23d1d53ad6d4dc25f9709773dca065ce48c47a754e4366e04e94578763694,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,3506b9005de542d1d5f30dde2926266547d52e68339d904ad2f1b7c394b77988,30,2.1719753202050924,50,egl,10.818663788959384,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/CoffeeSetupMug.jsonl,27,pretrain,False,Pick the mug from the counter and place it under the coffee machine dispenser.,600,1,CoffeeSetupMug,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/CoffeeSetupMug/episode_009.mp4
20,19.44,original_h20,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3,20,486,606192dd905ae4cc7e3f5fa42632fd0f3ecfa50d9f608d116d8d42c24e6aa6ce,0,20.23993153963238,270020000,10,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,f94c25d4ea3b4c60f9e6668fffbc4cbb312922a8e14dd94bd893b080cfa78ee6,953740de9fa75ebfea861fea286718e482689c7ae62f30d3173f43a1926565e9,f9f4d7a326f25e2274298bd0230ad305ef3ae2885062c16da5bc9768eec7008d,44798401d3a8db44dd08c406e05079221c9a9f210fb503af7f92502ea52fe3b2,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,c7b95e93a3eb86890e5c6831f403c25f91f0a4abce49f254f74259c4cece24d8,25,1.9368319492787123,50,egl,9.526148034259677,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/raw/original_h20/OpenCabinet.jsonl,27,pretrain,True,Open the cabinet doors.,1050,2,OpenCabinet,robocasa365_fixed10,False,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenCabinet/episode_000.mp4
